"","OBJECTID","post_2","Shape_Leng","Shape_Area","arsenal","astonvilla","chelsea","everton","fulham","liverpool","manchestercity","manchesterunited","newcastleunited","norwichcity","queensparkrangers","random","reading","southampton","stokecity","sunderland","swanseacity","tottenhamhotspur","westbromwichalbion","westhamunited","wiganathletic","arsenal_lq","arsenal_norm","astonvilla_lq","astonvilla_norm","chelsea_lq","chelsea_norm","everton_lq","everton_norm","fulham_lq","fulham_norm","liverpool_lq","liverpool_norm","manchestercity_lq","manchestercity_norm","manchesterunited_lq","manchesterunited_norm","newcastleunited_lq","newcastleunited_norm","norwichcity_lq","norwichcity_norm","queensparkrangers_lq","queensparkrangers_norm","random_lq","random_norm","reading_lq","reading_norm","southampton_lq","southampton_norm","stokecity_lq","stokecity_norm","sunderland_lq","sunderland_norm","swanseacity_lq","swanseacity_norm","tottenhamhotspur_lq","tottenhamhotspur_norm","westbromwichalbion_lq","westbromwichalbion_norm","westhamunited_lq","westhamunited_norm","wiganathletic_lq","wiganathletic_norm"
"100",101,"M6",0.215435104002,0.0010071656515,4,0,8,28,0,18,23,168,0,0,1,101,0,0,0,0,1,5,3,14,1,0.337158254225208,9.9009900990099e-05,0,0,0.612337231536166,0.000198019801980198,1.52182258170602,0.000693069306930693,0,0,0.577037048793041,0.000445544554455446,1.37218093228424,0.000569306930693069,7.00533977146722,0.00415841584158416,0,0,0,0,0.109172549695833,2.47524752475248e-05,1,0.0025,0,0,0,0,0,0,0,0,1.0456102871698,2.47524752475248e-05,0.281719076120115,0.000123762376237624,0.540291765025559,7.42574257425743e-05,0.98024148622142,0.000346534653465347,1.38457186377978,2.47524752475248e-05
"101",102,"M7",0.172924386494,0.000853614642,0,0,2,3,1,8,9,26,0,0,0,23,0,0,0,0,0,1,0,1,0,0,0,0,0,0.672239786795139,0.000217391304347826,0.716012798535595,0.000326086956521739,2.87870424829209,0.000108695652173913,1.12619791165405,0.000869565217391304,2.35786855849976,0.000978260869565217,4.76087532087808,0.00282608695652174,0,0,0,0,0,0,1,0.0025,0,0,0,0,0,0,0,0,0,0,0.247422840766362,0.000108695652173913,0,0,0.307467050025973,0.000108695652173913,0,0
"102",103,"M8",0.222876119413,0.000839337977499,7,0,11,6,0,1,21,57,0,0,1,20,0,0,0,0,0,0,0,1,0,2.97963607171528,0.000875,0,0,4.25191665147925,0.001375,1.64682943663187,0.00075,0,0,0.16189094980027,0.000125,6.32694729864103,0.002625,12.0028991262907,0.007125,0,0,0,0,0.551321375963955,0.000125,1,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353587107529869,0.000125,0,0
"103",104,"M9",0.338007893404,0.001749468064,6,3,24,15,1,13,95,119,1,0,1,112,0,0,1,2,0,14,2,11,1,0.456066745670706,0.000133928571428571,0.336556364251862,6.69642857142857e-05,1.65659090317374,0.000535714285714286,0.735191712782085,0.000334821428571429,0.591162479559982,2.23214285714286e-05,0.375818276322055,0.000290178571428571,5.11105436539879,0.00212053571428571,4.47476502515224,0.00265625,0.0797567236918634,2.23214285714286e-05,0,0,0.098450245707849,2.23214285714286e-05,1,0.0025,0,0,0,0,0.36675735497556,2.23214285714286e-05,0.44971869610698,4.46428571428571e-05,0,0,0.711340667203291,0.0003125,0.324818263497509,4.46428571428571e-05,0.694546104076529,0.000245535714285714,1.24858712715856,2.23214285714286e-05
"104",105,"ME",5.23515627024,0.126452592418,182,15,514,89,6,130,98,81,23,45,80,1090,10,9,3,2,1,297,32,209,3,1.42147775898344,0.00041743119266055,0.172909691725727,3.44036697247706e-05,3.64551319242758,0.00117889908256881,0.448219632600111,0.000204128440366972,0.364459803912209,1.37614678899083e-05,0.386161898606148,0.000298165137614679,0.541756955235318,0.000224770642201835,0.312967915412698,0.000185779816513761,0.188489284614899,5.27522935779817e-05,1.19131248829807,0.000103211009174312,0.809279083983787,0.00018348623853211,1,0.0025,0.539503807085079,2.29357798165138e-05,0.212872288225061,2.06422018348624e-05,0.113055478230998,6.88073394495413e-06,0.0462096274898916,4.58715596330275e-06,0.096886824774449,2.29357798165138e-06,1.55059213327984,0.000681192660550459,0.53401314512618,7.3394495412844e-05,1.35595789860078,0.000479357798165138,0.384885573142454,6.88073394495413e-06
"105",106,"MK",2.70829414195,0.177959685874,134,109,241,122,3,269,98,201,27,22,80,956,0,15,7,30,3,159,43,391,4,1.19327923971861,0.000350418410041841,1.43259417530918,0.000285041841004184,1.94886251998193,0.000630230125523013,0.700534139710907,0.000319037656903766,0.20777258695832,7.84518828451883e-06,0.911059947620765,0.000703451882845188,0.617693599588385,0.000256276150627615,0.885481437416293,0.000525627615062762,0.252284866573426,7.06066945606695e-05,0.664055636201482,5.75313807531381e-05,0.922713599939673,0.000209205020920502,1,0.0025,0,0,0.40451672622963,3.92259414225941e-05,0.300771722072008,1.83054393305439e-05,0.790300637510175,7.84518828451883e-05,0.331401586833105,7.84518828451883e-06,0.946470009082203,0.000415794979079498,0.818161483788704,0.00011244769874477,2.89231295071504,0.00102248953974895,0.585111959170537,1.04602510460251e-05
"106",107,"ML",3.36644778157,0.299334586426,15,23,21,93,23,84,126,22,15,2,17,774,0,4,0,3,0,17,20,32,1,0.164985386030746,4.84496124031008e-05,0.373371746043409,7.42894056847545e-05,0.209749235802359,6.78294573643411e-05,0.659582849297002,0.000300387596899225,1.96748649527973,7.42894056847545e-05,0.351391208868802,0.000271317829457364,0.980922061804812,0.000406976744186047,0.119707956289222,7.10594315245478e-05,0.173115369253657,4.84496124031008e-05,0.0745639168673499,6.45994832041344e-06,0.242182516573313,5.49095607235142e-05,1,0.0025,0,0,0.133236172360216,1.29198966408269e-05,0,0,0.0976133603953136,9.68992248062016e-06,0,0,0.124990091394894,5.49095607235142e-05,0.470021259841356,6.45994832041344e-05,0.29237176850015,0.000103359173126615,0.180674106255502,3.22997416020672e-06
"107",108,"N1",1.15368847303,0.0073496834465,283,35,133,78,3,132,80,110,28,26,146,657,0,7,12,1,14,3108,27,121,19,3.66704504585964,0.00107686453576865,0.669356137933688,0.000133181126331811,1.56497831644317,0.000506088280060883,0.651713323476843,0.000296803652968037,0.302329669911954,1.14155251141553e-05,0.650520711526198,0.000502283105022831,0.733718611134714,0.00030441400304414,0.705129057594049,0.000418569254185693,0.380695716130416,0.000106544901065449,1.14195149394106,9.89345509893455e-05,2.45031722650647,0.000555555555555556,1,0.0025,0,0,0.274685533427568,2.66362252663623e-05,0.750261621137219,4.5662100456621e-05,0.0383321871872008,3.80517503805175e-06,2.25036978091034,5.32724505327245e-05,26.920508903109,0.0118264840182648,0.747526962569609,0.000102739726027397,1.30240608861839,0.000460426179604262,4.04412999481493,7.22983257229833e-05
"108",109,"N2",0.679278863288,0.0030576718635,35,2,56,13,0,6,14,21,2,0,3,112,0,0,0,7,1,100,2,9,0,2.66038934974579,0.00078125,0.224370909501241,4.46428571428571e-05,3.86537877407205,0.00125,0.637166151077807,0.000290178571428571,0,0,0.173454589071718,0.000133928571428571,0.75320801174298,0.0003125,0.789664416203336,0.00046875,0.159513447383727,4.46428571428571e-05,0,0,0.295350737123547,6.69642857142857e-05,1,0.0025,0,0,0,0,0,0,1.57401543637443,0.00015625,0.942916419679905,2.23214285714286e-05,5.0810047657378,0.00223214285714286,0.324818263497509,4.46428571428571e-05,0.568264994244433,0.000200892857142857,0,0
"109",110,"N3",0.123738845015,0.0005472582635,6,0,1,1,0,11,7,6,0,0,18,27,0,0,0,0,0,16,0,2,0,1.89183242648589,0.000555555555555556,0,0,0.286324353634967,9.25925925925926e-05,0.203312276127391,9.25925925925926e-05,0,0,1.31911144281701,0.00101851851851852,1.562209209541,0.000648148148148148,0.935898567352102,0.000555555555555556,0,0,0,0,7.35095167951939,0.00166666666666667,1,0.0025,0,0,0,0,0,0,0,0,0,0,3.37228168155634,0.00148148148148148,0,0,0.523832751896103,0.000185185185185185,0,0
