"","OBJECTID","post_2","Shape_Leng","Shape_Area","arsenal","astonvilla","chelsea","everton","fulham","liverpool","manchestercity","manchesterunited","newcastleunited","norwichcity","queensparkrangers","random","reading","southampton","stokecity","sunderland","swanseacity","tottenhamhotspur","westbromwichalbion","westhamunited","wiganathletic","arsenal_lq","arsenal_norm","astonvilla_lq","astonvilla_norm","chelsea_lq","chelsea_norm","everton_lq","everton_norm","fulham_lq","fulham_norm","liverpool_lq","liverpool_norm","manchestercity_lq","manchestercity_norm","manchesterunited_lq","manchesterunited_norm","newcastleunited_lq","newcastleunited_norm","norwichcity_lq","norwichcity_norm","queensparkrangers_lq","queensparkrangers_norm","random_lq","random_norm","reading_lq","reading_norm","southampton_lq","southampton_norm","stokecity_lq","stokecity_norm","sunderland_lq","sunderland_norm","swanseacity_lq","swanseacity_norm","tottenhamhotspur_lq","tottenhamhotspur_norm","westbromwichalbion_lq","westbromwichalbion_norm","westhamunited_lq","westhamunited_norm","wiganathletic_lq","wiganathletic_norm"
"15",16,"BL",1.34779424119,0.03945990263,28,16,33,85,11,76,92,105,12,6,17,481,1,2,9,6,1,15,23,54,10,0.73728350792571,0.000145530145530146,0.883434419594021,8.31600831600832e-05,1.01924837735918,0.000171517671517672,1.31136170704158,0.000441787941787942,2.15532589868873,5.71725571725572e-05,1.26561211722918,0.000395010395010395,1.38610405277072,0.000478170478170478,1.8081878031878,0.000545738045738046,0.623901479990041,6.23700623700624e-05,0.660458207333207,3.11850311850312e-05,0.598543376144467,8.83575883575884e-05,1,0.0025,0.397403912788528,5.1975051975052e-06,0.288348885558188,1.03950103950104e-05,1.20665028883022,4.67775467775468e-05,0.708784417625881,3.11850311850312e-05,0.200761044025293,5.1975051975052e-06,0.318948125917532,7.7962577962578e-05,0.975030934823057,0.00011954261954262,1.08862206078647,0.000280665280665281,2.43308518033793,5.1975051975052e-05
"16",17,"BN",3.46853894742,0.140575163863,74,18,72,67,10,72,80,62,20,9,37,946,0,18,10,3,6,87,31,108,0,0.990745589742816,0.000195560253699789,0.505336628227076,4.7568710359408e-05,1.13071336423548,0.000190274841437632,0.525572114573175,0.000177061310782241,0.996263460762329,2.64270613107822e-05,0.609640019526552,0.000190274841437632,0.612846814397202,0.000211416490486258,0.542875029363401,0.00016384778012685,0.528711437412279,5.28541226215645e-05,0.503721560878339,2.3784355179704e-05,0.66237261940325,9.77801268498943e-05,1,0.0025,0,0,1.31951620040317,4.7568710359408e-05,0.681699305763843,2.64270613107822e-05,0.180193078688186,7.92811839323467e-06,0.612469738960882,1.58562367864693e-05,0.94059353243629,0.000229915433403805,0.668199571152983,8.19238900634249e-05,1.10703427323106,0.000285412262156448,0,0
"17",18,"BR",0.910312859563,0.018370705985,38,6,21,23,3,23,29,19,4,3,23,274,1,1,1,1,2,21,9,35,1,1.75652606332979,0.000346715328467153,0.581567457789312,5.47445255474453e-05,1.13862285553031,0.000191605839416058,0.622910887290725,0.00020985401459854,1.03189624147573,2.73722627737226e-05,0.672371631430389,0.00020985401459854,0.76700910155898,0.000264598540145985,0.57438402270884,0.000173357664233577,0.365081036344537,3.64963503649635e-05,0.579708754976775,2.73722627737226e-05,1.42157264282659,0.00020985401459854,1,0.0025,0.697632416245555,9.12408759124088e-06,0.253094551010015,9.12408759124088e-06,0.235360417245473,9.12408759124088e-06,0.207375489585188,9.12408759124088e-06,0.704861767709239,1.82481751824818e-05,0.783867401433817,0.000191605839416058,0.669772916034436,8.21167883211679e-05,1.23864236235065,0.000319343065693431,0.427121887497279,9.12408759124088e-06
"18",19,"BS",3.2653621019,0.150137034126,70,23,54,114,5,112,181,78,23,10,120,1202,5,7,7,8,6,69,46,78,3,0.737590198236827,0.000145590682196339,0.508186095256273,4.78369384359401e-05,0.667421906759625,0.000112312811980033,0.703799626543193,0.000237104825291181,0.392040446705975,1.03993344425957e-05,0.746355372398747,0.000232945091514143,1.0912573694049,0.000376455906821963,0.537513588463672,0.000162229617304493,0.478523438236954,4.78369384359401e-05,0.440488626909696,2.07986688851913e-05,1.69070782377697,0.000249584026622296,1,0.0025,0.795138444472887,1.03993344425957e-05,0.403856363425299,1.45590682196339e-05,0.375558469448267,1.45590682196339e-05,0.378175601639544,1.66389351081531e-05,0.482026932659729,1.24792013311148e-05,0.587108671718079,0.00014351081530782,0.780349217387505,9.56738768718802e-05,0.629243274736348,0.000162229617304493,0.292091673479836,6.2396006655574e-06
"19",20,"BT",13.4634337582,1.99027582791,132,45,135,232,7,362,191,331,55,11,44,1478,3,12,12,14,9,79,66,121,3,1.13115224447176,0.000223274695534506,0.808606986303813,7.61163734776725e-05,1.35697079148354,0.000228349120433018,1.1648290664028,0.000392422192151556,0.446363777886884,1.18403247631935e-05,1.96185201442365,0.000612313937753721,0.936509129788336,0.000323071718538566,1.85503826492257,0.000559878213802436,0.930610828435754,9.30311231393775e-05,0.394055522665765,1.86062246278755e-05,0.504161904510129,7.4424898511502e-05,1,0.0025,0.387993130009368,5.0744248985115e-06,0.56304119331592,2.0297699594046e-05,0.523589344995341,2.0297699594046e-05,0.538222177299581,2.3680649526387e-05,0.588020676309535,1.52232746955345e-05,0.546671620962575,0.00013362652232747,0.910552805109513,0.000111637347767253,0.793851708512924,0.000204668470906631,0.23754681429145,5.0744248985115e-06
"20",21,"CA",5.70638567046,0.703889157003,17,9,17,57,1,62,46,54,23,4,20,350,0,3,2,6,2,40,13,35,1,0.615180331051891,0.000121428571428571,0.682926357575449,6.42857142857143e-05,0.721592552525195,0.000121428571428571,1.20852450157845,0.000407142857142857,0.269275781108904,7.14285714285714e-06,1.41891295338378,0.000442857142857143,0.952451499118166,0.000328571428571429,1.27798285714286,0.000385714285714286,1.64338620788805,0.000164285714285714,0.605105519480519,2.85714285714286e-05,0.96772895437139,0.000142857142857143,1,0.0025,0,0,0.594410631229236,2.14285714285714e-05,0.368507167572912,1.42857142857143e-05,0.974072299651568,4.28571428571429e-05,0.55180606957809,1.42857142857143e-05,1.16886894145777,0.000285714285714286,0.757374960925289,9.28571428571429e-05,0.969680020811655,0.00025,0.33437542049787,7.14285714285714e-06
"21",22,"CB",2.95258127693,0.239999661783,49,16,31,44,2,36,50,46,16,13,21,461,2,5,7,2,2,51,17,54,2,1.34622211018756,0.000265726681127983,0.92176129246144,8.67678958785249e-05,0.99901482645124,0.000168112798264642,0.708272532035932,0.000238611713665944,0.408878626412652,1.08459869848156e-05,0.62550917404785,0.000195227765726681,0.785999303714416,0.00027114967462039,0.826525427813931,0.000249457700650759,0.86795838575621,8.67678958785249e-05,1.49307489893512,7.04989154013015e-05,0.771454209829687,0.000113882863340564,1,0.0025,0.82928972690361,1.08459869848156e-05,0.752146496493972,2.7114967462039e-05,0.979221866110231,3.79609544468547e-05,0.246511427966774,1.08459869848156e-05,0.418941701415036,1.08459869848156e-05,1.13147020634606,0.000276572668112798,0.751940767145915,9.21908893709328e-05,1.13585078359717,0.000292841648590022,0.5077284042267,1.08459869848156e-05
"22",23,"CF",3.14301075439,0.200088568808,99,39,81,186,10,215,228,177,39,12,59,1612,5,16,39,6,40,91,53,125,9,0.777842594911254,0.000153535980148883,0.64253823965432,6.04838709677419e-05,0.746502293974941,0.000125620347394541,0.856242055774208,0.000288461538461538,0.5846558522836,1.55086848635236e-05,1.06833026236822,0.000333436724565757,1.02499770241706,0.000353598014888337,0.909510132340777,0.000274503722084367,0.60503349168389,6.04838709677419e-05,0.394144414053688,1.86104218362283e-05,0.619838799868772,9.15012406947891e-05,1,0.0025,0.592900998918369,7.75434243176179e-06,0.688316694558255,2.48138957816377e-05,1.56021179819176,6.04838709677419e-05,0.211492124614174,9.30521091811414e-06,2.39618020288253,6.20347394540943e-05,0.577364698905554,0.000141129032258065,0.670419236741941,8.21960297766749e-05,0.751923093061146,0.000193858560794045,0.653401100848814,1.39578163771712e-05
"23",24,"CH",3.40064872097,0.134570897143,35,21,60,356,5,324,90,87,15,7,50,681,1,10,10,1,7,39,48,65,7,0.650942304170827,0.00012848751835536,0.818976787107122,7.70925110132159e-05,1.30892663064949,0.000220264317180617,3.87928363595011,0.00130690161527166,0.691971537357682,1.83553597650514e-05,3.81092153175408,0.00118942731277533,0.957741882852015,0.000330396475770925,1.05820900636319,0.000319383259911894,0.550838127524247,5.50660792951542e-05,0.544239545788279,2.5697503671072e-05,1.24341091787807,0.000183553597650514,1,0.0025,0.280692044128168,3.67107195301028e-06,1.01832462520917,3.67107195301028e-05,0.946971429152122,3.67107195301028e-05,0.0834374216539522,3.67107195301028e-06,0.992602694909193,2.5697503671072e-05,0.585721771325206,0.000143171806167401,1.43724153886195,0.000176211453744493,0.925538933226983,0.000238619676945668,1.20296590340643,2.5697503671072e-05
"24",25,"CM",4.87120230753,0.233659141409,96,18,63,84,1,52,85,62,14,17,44,915,3,7,8,5,1,169,42,258,3,1.32883697353542,0.000262295081967213,0.522457322735316,4.91803278688525e-05,1.02289397513215,0.000172131147540984,0.681250509949315,0.000229508196721311,0.103001664905045,2.73224043715847e-06,0.455212687318611,0.00014207650273224,0.673210551170478,0.00023224043715847,0.561267516697025,0.000169398907103825,0.382636845742526,3.82513661202186e-05,0.983709792598112,4.6448087431694e-05,0.814372999853519,0.000120218579234973,1,0.0025,0.626725514922236,8.19672131147541e-06,0.53053043588766,1.91256830601093e-05,0.563836103390247,2.18579234972678e-05,0.310496634679462,1.36612021857923e-05,0.105536679973952,2.73224043715847e-06,1.88903272915922,0.000461748633879781,0.935974100512968,0.000114754098360656,2.73417973081319,0.000704918032786885,0.383709498931981,8.19672131147541e-06
"25",26,"CO",6.12065988541,0.174889201635,47,9,24,52,1,43,63,48,7,9,27,477,0,3,3,2,1,57,13,84,0,1.24796108592966,0.000246331236897275,0.501099004510288,4.71698113207547e-05,0.747487660773417,0.000125786163522013,0.808972228795757,0.000272536687631027,0.19758181003798,5.24109014675052e-06,0.722074793684517,0.000225366876310273,0.957139529466573,0.000330188679245283,0.83353179594689,0.000251572327044025,0.366994458966888,3.66876310272537e-05,0.998994961406518,4.71698113207547e-05,0.958599435933924,0.000141509433962264,1,0.0025,0,0,0.436150358344303,1.57232704402516e-05,0.405589649844399,1.57232704402516e-05,0.238242700823235,1.0482180293501e-05,0.2024445747928,5.24109014675052e-06,1.22216642463745,0.00029874213836478,0.555725862314153,6.81341719077568e-05,1.70761261526581,0.000440251572327044,0,0
"26",27,"CR",1.06482346095,0.020670744399,44,13,45,38,5,27,54,37,4,6,17,361,0,1,5,2,1,54,11,37,1,1.5437146974416,0.000304709141274238,0.956391174813264,9.00277008310249e-05,1.85189550305879,0.000311634349030471,0.781133103513312,0.000263157894736842,1.3053535095307,3.46260387811634e-05,0.599085310047214,0.000186980609418283,1.08402585410896,0.000373961218836565,0.848972914742998,0.000256232686980609,0.277097517890314,2.77008310249307e-05,0.880001101737597,4.15512465373961e-05,0.7975051632285,0.000117728531855956,1,0.0025,0,0,0.192099465309541,6.92520775623269e-06,0.893196043286143,3.46260387811634e-05,0.314797142084994,1.38504155124654e-05,0.267496017108493,6.92520775623269e-06,1.52989078902714,0.000373961218836565,0.621328276062724,7.61772853185596e-05,0.993854868975934,0.000256232686980609,0.324186695773558,6.92520775623269e-06
"27",28,"CT",3.13988674567,0.118138409498,54,17,41,32,9,41,39,41,10,6,26,500,4,7,2,0,3,48,15,64,1,1.36787155963303,0.00027,0.902980406127538,8.5e-05,1.21821801514548,0.000205,0.474928926936094,0.00016,1.69643742098609,4.5e-05,0.656819383259912,0.000205,0.565259259259259,0.000195,0.679224222222222,0.000205,0.500161019792016,5e-05,0.635360795454545,3e-05,0.880633348477965,0.00013,1,0.0025,1.52921025641026,2e-05,0.970870697674419,3.5e-05,0.257955017301038,1e-05,0,0,0.579396373056995,1.5e-05,0.98184991082453,0.00024,0.611725929978118,7.5e-05,1.24119042663892,0.00032,0.234062794348509,5e-06
"28",29,"CV",3.7244828009,0.237722578314,62,58,40,103,10,90,150,96,17,9,44,963,3,8,8,6,2,76,48,70,3,0.815430528607051,0.000160955347871236,1.59956213900792,0.000150571131879543,0.6170848289874,0.000103842159916926,0.793705858554285,0.000267393561786085,0.97867625532831,2.59605399792316e-05,0.74859742792331,0.000233644859813084,1.12880273835622,0.000389408099688474,0.82574177916234,0.000249221183800623,0.441471305112371,4.41329179646937e-05,0.494829279949023,2.33644859813084e-05,0.773781199237767,0.000114226375908619,1,0.0025,0.595486859972841,7.78816199376947e-06,0.576098915694656,2.07684319833853e-05,0.535732123158958,2.07684319833853e-05,0.354024200288732,1.55763239875389e-05,0.200552569420905,5.19210799584631e-06,0.80716287234623,0.00019730010384216,1.01636706953789,0.000124610591900312,0.704855674525606,0.000181723779854621,0.364583791820107,7.78816199376947e-06
"29",30,"CW",2.363330554,0.124343235206,20,12,20,72,4,71,65,79,5,5,25,364,0,4,22,3,0,18,18,34,4,0.695905351868655,0.000137362637362637,0.875546612276217,8.24175824175824e-05,0.816281168014927,0.000137362637362637,1.46784352418436,0.000494505494505495,1.03567608118809,2.74725274725275e-05,1.56238864283884,0.000487637362637363,1.29409171075838,0.000446428571428571,1.7977322954823,0.000542582417582418,0.343517183923088,3.43406593406593e-05,0.727290287837163,3.43406593406593e-05,1.16313576246561,0.000171703296703297,1,0.0025,0,0,0.762064911832354,2.74725274725275e-05,3.89767196471349,0.000151098901098901,0.4683039902171,2.06043956043956e-05,0,0,0.505760599669229,0.000123626373626374,1.00833944501888,0.000123626373626374,0.905745074384512,0.000233516483516484,1.28605930960719,2.74725274725275e-05
"30",31,"DA",1.50119125451,0.0340184389175,64,16,50,44,4,43,65,26,8,5,18,422,1,5,5,7,2,63,16,92,3,1.92083069634268,0.00037914691943128,1.00694776261783,9.47867298578199e-05,1.76022716325494,0.000296208530805687,0.773728998266741,0.000260663507109005,0.893331975242809,2.3696682464455e-05,0.816184067742926,0.000254739336492891,1.11623076472997,0.000385071090047393,0.510340705634544,0.000154028436018957,0.474086274684375,4.739336492891e-05,0.627330959177079,2.96208530805687e-05,0.722356920917033,0.000106635071090047,1,0.0025,0.45296512334427,5.92417061611374e-06,0.821657665601234,2.96208530805687e-05,0.764084766886961,2.96208530805687e-05,0.942526514275806,4.14691943127962e-05,0.457659062446283,1.18483412322275e-05,1.5268696776744,0.000373222748815166,0.773113339624794,9.47867298578199e-05,2.11399435816759,0.000545023696682464,0.831976757162945,1.77725118483412e-05
"31",32,"DD",4.62311596532,0.323946231167,14,4,13,49,1,24,50,22,8,1,16,388,0,1,3,4,3,31,15,26,1,0.457001762000343,9.02061855670103e-05,0.273796363289126,2.57731958762887e-05,0.497763207093638,8.37628865979381e-05,0.937158401251152,0.000315721649484536,0.242903410794114,6.44329896907217e-06,0.495463452295634,0.000154639175257732,0.9338806160112,0.000322164948453608,0.469667239404353,0.000141752577319588,0.515629917311357,5.15463917525773e-05,0.136460651944705,6.44329896907217e-06,0.698361101092755,0.000103092783505155,1,0.0025,0,0,0.178731719012227,6.44329896907217e-06,0.498624389112831,1.93298969072165e-05,0.585782310787025,2.57731958762887e-05,0.746644810640457,1.93298969072165e-05,0.817153866934075,0.000199742268041237,0.788306610796544,9.66494845360825e-05,0.649785580956263,0.000167525773195876,0.301627312304779,6.44329896907217e-06
"32",33,"DE",3.40956492687,0.234668268015,55,38,46,114,2,69,123,90,16,7,140,864,0,13,10,7,7,42,45,68,4,0.806251455116346,0.000159143518518519,1.16807105912468,0.000109953703703704,0.790961335488538,0.000133101851851852,0.979128647112173,0.000329861111111111,0.218163248583603,5.78703703703704e-06,0.639686899346967,0.000199652777777778,1.03167866941015,0.000355902777777778,0.862835648148148,0.000260416666666667,0.463112055362978,4.62962962962963e-05,0.42896658643729,2.02546296296296e-05,2.74413881737257,0.000405092592592593,1,0.0025,0,0,1.04342915590009,3.76157407407407e-05,0.746397619505319,2.89351851851852e-05,0.460354385444896,2.02546296296296e-05,0.78236392966801,2.02546296296296e-05,0.497175157390893,0.000121527777777778,1.06202418398979,0.000130208333333333,0.763174090453617,0.000196759259259259,0.541812023954881,1.15740740740741e-05
"33",34,"DG",11.6525066714,1.00210751845,5,2,6,15,0,13,19,11,4,2,3,132,0,1,0,2,1,6,4,4,1,0.479752931970057,9.46969696969697e-05,0.402397685440079,3.78787878787879e-05,0.675287148085076,0.000113636363636364,0.84326869129278,0.000284090909090909,0,0,0.788862895637366,0.000246212121212121,1.0431163486719,0.000359848484848485,0.690268518518518,0.000208333333333333,0.7578197269576,7.57575757575758e-05,0.802223226584022,3.78787878787879e-05,0.384892197761348,5.68181818181818e-05,1,0.0025,0,0,0.525362931642001,1.89393939393939e-05,0,0,0.86092248706578,3.78787878787879e-05,0.731561077092165,1.89393939393939e-05,0.464891056261615,0.000113636363636364,0.617904979775877,7.57575757575758e-05,0.293842430548986,7.57575757575758e-05,0.886601493744351,1.89393939393939e-05
"34",35,"DH",2.24322776822,0.094194801987,17,7,21,46,4,36,36,34,104,6,12,245,1,5,11,96,3,14,18,18,1,0.878829044359844,0.000173469387755102,0.758807063972721,7.14285714285714e-05,1.27339862210329,0.000214285714285714,1.39328639279721,0.000469387755102041,1.53871874919374,4.08163265306122e-05,1.17697848667779,0.00036734693877551,1.06485260770975,0.00036734693877551,1.14950839002268,0.000346938775510204,10.6156624608918,0.00106122448979592,1.29665468460111,6.12244897959184e-05,0.829481960889763,0.000122448979591837,1,0.0025,0.780209314495029,1.02040816326531e-05,1.41526340768866,5.10204081632653e-05,2.89541345950145,0.000112244897959184,22.2645097063216,0.000979591836734694,1.18244157766734,3.06122448979592e-05,0.584434470728887,0.000142857142857143,1.49810431831376,0.000183673469387755,0.712417974473869,0.000183673469387755,0.477679172139814,1.02040816326531e-05
"35",36,"DL",4.34306059355,0.477390831103,18,13,17,56,2,44,40,40,62,6,15,376,0,5,3,45,1,25,14,28,5,0.606326045936626,0.00011968085106383,0.918237271562734,8.6436170212766e-05,0.671695195169729,0.000113031914893617,1.10522024220501,0.000372340425531915,0.50131129461764,1.32978723404255e-05,0.93733954538908,0.000292553191489362,0.770948253217757,0.000265957446808511,0.881193853427896,0.000265957446808511,4.12366798232779,0.000412234042553191,0.844894674806576,3.98936170212766e-05,0.675608645006622,9.97340425531915e-05,1,0.0025,0,0,0.922179614052449,3.32446808510638e-05,0.51453793344622,1.99468085106383e-05,6.80037177283342,0.000299202127659574,0.256824633447249,6.64893617021277e-06,0.680026811020979,0.000166223404255319,0.75923431025653,9.30851063829787e-05,0.722102143157615,0.000186170212765957,1.55626857944487,3.32446808510638e-05
"36",37,"DN",7.07797216173,0.38217610637,47,24,52,103,6,105,114,122,30,12,40,804,3,6,7,10,7,48,39,71,4,0.740394823368715,0.000146144278606965,0.792783499672992,7.46268656716418e-05,0.960856340061351,0.000161691542288557,0.950670076850468,0.000320273631840796,0.70333226409042,1.86567164179104e-05,1.04608110730328,0.000326492537313433,1.02754744794546,0.000354477611940299,1.25690685461581,0.000379353233830846,0.933136230955254,9.32835820895522e-05,0.790249745590231,3.73134328358209e-05,0.842550084651707,0.000124378109452736,1,0.0025,0.713251052430157,9.32835820895522e-06,0.5175216938563,1.86567164179104e-05,0.561469254075643,2.17661691542289e-05,0.706727414755491,3.10945273631841e-05,0.840749297553682,2.17661691542289e-05,0.610603178373464,0.000149253731343284,0.989109090760639,0.000121268656716418,0.85630947111477,0.000220771144278607,0.582245757085842,1.24378109452736e-05
"37",38,"DT",3.85001693788,0.212104470513,19,5,6,14,1,15,14,14,8,2,7,165,0,5,3,2,0,17,8,18,0,1.45844891318897,0.000287878787878788,0.804795370880159,7.57575757575758e-05,0.54022971846806,9.09090909090909e-05,0.629640622831943,0.000212121212121212,0.571191050837069,1.51515151515152e-05,0.728181134434492,0.000227272727272727,0.614889637111859,0.000212121212121212,0.702818855218855,0.000212121212121212,1.21251156313216,0.000121212121212121,0.641778581267218,3.03030303030303e-05,0.718465435821183,0.000106060606060606,1,0.0025,0,0,2.10145172656801,7.57575757575758e-05,1.17252280591381,4.54545454545455e-05,0.688737989652624,3.03030303030303e-05,0,0,1.05375306085966,0.000257575757575758,0.988647967641403,0.000121212121212121,1.05783274997635,0.000272727272727273,0,0
"38",39,"DY",2.00360887277,0.077501252185,27,48,18,54,6,50,61,36,8,6,24,336,3,3,9,4,3,15,100,38,0,1.01776157710791,0.000200892857142857,3.79403531986361,0.000357142857142857,0.795874138814553,0.000133928571428571,1.19262286339979,0.000401785714285714,1.68297363193065,4.46428571428571e-05,1.19196316648503,0.00037202380952381,1.31565990593768,0.000453869047619048,0.887488095238095,0.000267857142857143,0.595429785466686,5.95238095238095e-05,0.945477374188312,4.46428571428571e-05,1.20966119296424,0.000178571428571429,1,0.0025,1.70670787545788,2.23214285714286e-05,0.619177740863787,2.23214285714286e-05,1.72737734799802,6.69642857142857e-05,0.676439096980256,2.97619047619048e-05,0.862196983715766,2.23214285714286e-05,0.456589430256943,0.000111607142857143,6.06870962279879,0.000744047619047619,1.09666192829889,0.000282738095238095,0,0
"39",40,"E1",0.918519609415,0.00866421622351,77,14,48,54,6,53,77,64,12,7,39,667,0,5,7,6,2,100,27,452,9,1.46213157437591,0.000288605697151424,0.557444469785058,5.24737631184408e-05,1.06912028242555,0.000179910044977511,0.6007815323873,0.0002023988005997,0.847794813086503,2.24887556221889e-05,0.636476163980973,0.000198650674662669,0.836600218409314,0.000288605697151424,0.794791937364651,0.000239880059970015,0.449919957833897,4.49775112443778e-05,0.555662864590432,2.62368815592204e-05,0.990217408333543,0.000146176911544228,1,0.0025,0,0,0.519849377636763,1.87406296851574e-05,0.676793523653398,2.62368815592204e-05,0.511132391121512,2.24887556221889e-05,0.289553409823586,7.49625187406297e-06,1.53337379876395,0.000374812593703148,0.825417296822048,0.00010119940029985,6.57114496861871,0.00169415292353823,1.57913429470508,3.37331334332834e-05
"40",41,"E2",0.112938600464,0.000377047059,4,0,3,3,0,5,4,3,1,1,3,66,0,2,0,0,0,9,1,8,0,0.767604691152092,0.000151515151515152,0,0,0.675287148085076,0.000113636363636364,0.337307476517112,0.000113636363636364,0,0,0.606817612028743,0.000189393939393939,0.439206883651328,0.000151515151515152,0.376510101010101,0.000113636363636364,0.3789098634788,3.78787878787879e-05,0.802223226584022,3.78787878787879e-05,0.769784395522696,0.000113636363636364,1,0.0025,0,0,2.10145172656801,7.57575757575758e-05,0,0,0,0,0,0,1.39467316878484,0.000340909090909091,0.308952489887938,3.78787878787879e-05,1.17536972219594,0.000303030303030303,0,0
"41",42,"E3",0.160186670612,0.000626753391999,8,2,3,2,1,7,6,6,0,0,3,67,1,1,0,0,1,7,0,21,0,1.51229580943397,0.000298507462686567,0.792783499672992,7.46268656716418e-05,0.665208235427089,0.000111940298507463,0.22151535771273,7.46268656716418e-05,1.40666452818084,3.73134328358209e-05,0.836864885842625,0.000261194029850746,0.6489773355445,0.000223880597014925,0.741781094527363,0.000223880597014925,0,0,0,0,0.758295076186537,0.000111940298507463,1,0.0025,2.85300420972063,3.73134328358209e-05,1.0350433877126,3.73134328358209e-05,0,0,0,0,1.44128451009203,3.73134328358209e-05,1.06855556215356,0.000261194029850746,0,0,3.03929558761862,0.000783582089552239,0,0
"42",43,"E4",0.247340584074,0.002664312581,9,2,2,7,0,2,5,5,1,3,6,46,0,0,1,0,0,22,2,13,0,2.47802818774099,0.000489130434782609,1.15470640169762,0.000108695652173913,0.645926837298768,0.000108695652173913,1.12924676920946,0.000380434782608696,0,0,0.348260542555627,0.000108695652173913,0.787707997852925,0.000271739130434783,0.900350241545894,0.000271739130434783,0.543653282382626,5.43478260869565e-05,3.4530478013834,0.00016304347826087,2.20894652628252,0.000326086956521739,1,0.0025,0,0,0,0,1.40192944185347,5.43478260869565e-05,0,0,0,0,4.89146241805699,0.00119565217391304,0.886559318808867,0.000108695652173913,2.74040005881555,0.000706521739130435,0,0
"43",44,"E5",0.155295860972,0.000570648765,0,1,1,0,0,1,5,2,1,1,1,24,0,0,1,0,0,7,1,4,0,0,0,1.10659363496022,0.000104166666666667,0.619013219077986,0.000104166666666667,0,0,0,0,0.333749686615809,0.000104166666666667,1.50977366255144,0.000520833333333333,0.690268518518519,0.000208333333333333,1.0420021245667,0.000104166666666667,2.20611387310606,0.000104166666666667,0.705635695895805,0.000104166666666667,1,0.0025,0,0,0,0,2.68703143021915,0.000104166666666667,0,0,0,0,2.98305094434536,0.000729166666666667,0.849619347191831,0.000104166666666667,1.61613336801942,0.000416666666666667,0,0
"44",45,"E6",0.183975458843,0.001194397623,7,2,4,5,0,8,8,5,1,2,7,26,0,1,1,0,0,13,4,45,0,3.40993622415641,0.000673076923076923,2.04294209531117,0.000192307692307692,2.28558727044179,0.000384615384615385,1.42707009295701,0.000480769230769231,0,0,2.46461307039367,0.000769230769230769,2.2298195631529,0.000769230769230769,1.59292735042735,0.000480769230769231,0.961848114984646,9.61538461538462e-05,4.07282561188811,0.000192307692307692,4.5594921888652,0.000673076923076923,1,0.0025,0,0,2.66722719141324,9.61538461538462e-05,2.48033670481767,9.61538461538462e-05,0,0,0,0,5.11380161887776,0.00125,3.13705605116984,0.000384615384615385,16.7829234371248,0.00432692307692308,0,0
"45",46,"E7",0.135006612573,0.000557703264499,4,1,4,5,0,0,6,5,0,0,1,28,0,0,0,0,0,5,1,12,0,1.8093539148585,0.000357142857142857,0.948508829965901,8.92857142857143e-05,2.12233103683881,0.000357142857142857,1.32513651488865,0.000446428571428571,0,0,0,0,1.55291005291005,0.000535714285714286,1.47914682539683,0.000446428571428571,0,0,0,0,0.604830596482118,8.92857142857143e-05,1,0.0025,0,0,0,0,0,0,0,0,0,0,1.82635772102777,0.000446428571428571,0.728245154735855,8.92857142857143e-05,4.15577151776423,0.00107142857142857,0,0
"46",47,"E8",0.11712317237,0.000366021544,4,1,2,3,0,2,1,1,0,0,2,56,0,0,0,0,0,5,0,4,0,0.904676957429251,0.000178571428571429,0.474254414982951,4.46428571428571e-05,0.530582759209702,8.92857142857143e-05,0.397540954466597,0.000133928571428571,0,0,0.286071159956408,8.92857142857143e-05,0.129409171075838,4.46428571428571e-05,0.147914682539683,4.46428571428571e-05,0,0,0,0,0.604830596482118,8.92857142857143e-05,1,0.0025,0,0,0,0,0,0,0,0,0,0,0.913178860513886,0.000223214285714286,0,0,0.692628586294039,0.000178571428571429,0,0
"47",48,"E9",0.141385294558,0.000548770107,11,0,4,4,1,5,4,5,0,0,2,57,0,0,1,0,0,7,1,5,0,2.44421493761587,0.000482456140350877,0,0,1.04254857949977,0.000175438596491228,0.520755402342208,0.000175438596491228,1.65344777873888,4.3859649122807e-05,0.702630919191177,0.000219298245614035,0.508555338964696,0.000175438596491228,0.726598440545809,0.000219298245614035,0,0,0,0,0.594219533385941,8.7719298245614e-05,1,0.0025,0,0,0,0,1.13138165482911,4.3859649122807e-05,0,0,0,0,1.25602145025068,0.000307017543859649,0.357734461975508,4.3859649122807e-05,0.850596509483908,0.000219298245614035,0,0
"48",49,"EC",0.175156996853,0.000712663037,27,5,21,8,1,21,18,18,6,5,17,307,1,1,2,0,2,44,8,35,2,1.11390192152527,0.000219869706840391,0.432544743306926,4.07166123778502e-05,1.01623017073389,0.000171009771986971,0.193374970250853,6.51465798045603e-05,0.306991932860314,8.14332247557003e-06,0.547914794965367,0.000171009771986971,0.424900470503076,0.000146579804560261,0.485661237785016,0.000146579804560261,0.488756696865162,4.88599348534202e-05,0.862324640953509,4.07166123778502e-05,0.937782944382698,0.000138436482084691,1,0.0025,0.622642612544893,8.14332247557003e-06,0.225888947806984,8.14332247557003e-06,0.42012217801472,1.62866449511401e-05,0,0,0.629094867597171,1.62866449511401e-05,1.4658454151832,0.000358306188925081,0.531358028211178,6.51465798045603e-05,1.10549839506215,0.000285016286644951,0.762419525565175,1.62866449511401e-05
