"","OBJECTID","post_4","Shape_Leng","Shape_Area","arsenal","astonvilla","chelsea","everton","fulham","liverpool","manchestercity","manchesterunited","newcastleunited","norwichcity","queensparkrangers","random","reading","southampton","stokecity","sunderland","swanseacity","tottenhamhotspur","westbromwichalbion","westhamunited","wiganathletic","arsenal_lq","arsenal_norm","astonvilla_lq","astonvilla_norm","chelsea_lq","chelsea_norm","everton_lq","everton_norm","fulham_lq","fulham_norm","liverpool_lq","liverpool_norm","manchestercity_lq","manchestercity_norm","manchesterunited_lq","manchesterunited_norm","newcastleunited_lq","newcastleunited_norm","norwichcity_lq","norwichcity_norm","queensparkrangers_lq","queensparkrangers_norm","random_lq","random_norm","reading_lq","reading_norm","southampton_lq","southampton_norm","stokecity_lq","stokecity_norm","sunderland_lq","sunderland_norm","swanseacity_lq","swanseacity_norm","tottenhamhotspur_lq","tottenhamhotspur_norm","westbromwichalbion_lq","westbromwichalbion_norm","westhamunited_lq","westhamunited_norm","wiganathletic_lq","wiganathletic_norm"
"2367",2368,"SS11",0.340223378917,0.0031639748595,1,0,2,1,0,3,5,0,0,0,0,22,0,0,0,0,0,4,1,9,0,0.575806476519913,0.000113636363636364,0,0,1.35077614157112,0.000227272727272727,0.337257260697714,0.000113636363636364,0,0,1.09230055658627,0.000340909090909091,1.64695983251031,0.000568181818181818,0,0,0,0,0,0,0,0,1,0.0025,0,0,0,0,0,0,0,0,0,0,1.86021277391836,0.000454545454545455,0.926673790943884,0.000113636363636364,3.96774021920335,0.00102272727272727,0,0
"2368",2369,"SS12",0.218712397367,0.0014772415305,5,1,0,0,0,5,0,2,0,0,2,19,0,0,0,0,0,7,1,6,0,3.33361644301002,0.000657894736842105,1.39779202279202,0.000131578947368421,0,0,0,0,0,0,2.10794844253491,0.000657894736842105,0,0,0.872028438124861,0.000263157894736842,0,0,0,0,1.78247048138056,0.000263157894736842,1,0.0025,0,0,0,0,0,0,0,0,0,0,3.76937851557141,0.000921052631578947,1.07299070530344,0.000131578947368421,3.06281701131487,0.000789473684210526,0,0
"2369",2370,"SS13",0.167810799093,0.001362072519,1,1,0,0,0,2,2,1,0,0,1,20,0,1,0,0,0,5,0,9,0,0.633387124171904,0.000125,1.32790242165242,0.000125,0,0,0,0,0,0,0.801020408163265,0.00025,0.724662326304538,0.00025,0.414213508109309,0.000125,0,0,0,0,0.846673478655767,0.000125,1,0.0025,0,0,3.46538104089219,0.000125,0,0,0,0,0,0,2.55779256413774,0.000625,0,0,4.36451424112368,0.001125,0,0
"2370",2371,"SS14",0.188084702321,0.0012219244355,5,0,2,1,0,4,5,3,0,1,0,40,0,1,0,0,0,7,0,12,0,1.58346781042976,0.0003125,0,0,0.742926877864116,0.000125,0.185491493383743,0.0000625,0,0,0.801020408163265,0.00025,0.905827907880672,0.0003125,0.621320262163964,0.0001875,0,0,1.32412997159091,0.0000625,0,0,1,0.0025,0,0,1.7326905204461,0.0000625,0,0,0,0,0,0,1.79045479489642,0.0004375,0,0,2.90967616074912,0.00075,0,0
"2371",2372,"SS15",0.212091719735,0.001258635863,6,0,0,4,0,0,3,2,0,0,1,37,0,0,0,0,0,8,0,13,0,2.0542285108278,0.000405405405405405,0,0,0,0,0.802125376794564,0.00027027027027027,0,0,0,0,0.587564048355031,0.000202702702702703,0.447798387145199,0.000135135135135135,0,0,0,0,0.457661339813928,0.0000675675675675676,1,0.0025,0,0,0,0,0,0,0,0,0,0,2.21214492033534,0.000540540540540541,0,0,3.40772883691339,0.000878378378378378,0,0
"2372",2373,"SS16",0.457983943836,0.002736827658,3,0,5,3,1,2,1,3,0,0,0,38,0,0,0,0,0,2,0,7,0,1.00008493290301,0.000197368421052632,0,0,1.95507073122136,0.000328947368421053,0.585762610685504,0.000197368421052632,2.48103666245259,0.0000657894736842105,0.421589688506982,0.000131578947368421,0.190700612185405,0.0000657894736842105,0.654021328593646,0.000197368421052632,0,0,0,0,0,0,1,0.0025,0,0,0,0,0,0,0,0,0,0,0.53848264508163,0.000131578947368421,0,0,1.78664325660034,0.000460526315789474,0,0
"2373",2374,"SS17",0.57929435854,0.005804709085,4,0,1,10,0,1,5,1,0,1,3,44,0,0,2,0,0,9,3,15,1,1.15161295303983,0.000227272727272727,0,0,0.33769403539278,0.0000568181818181818,1.68628630348857,0.000568181818181818,0,0,0.182050092764378,0.0000568181818181818,0.823479916255157,0.000284090909090909,0.188278867322413,0.0000568181818181818,0,0,1.2037545196281,0.0000568181818181818,1.1545547436215,0.000170454545454545,1,0.0025,0,0,0,0,2.93232934885184,0.000113636363636364,0,0,0,0,2.09273937065815,0.000511363636363636,1.39001068641583,0.000170454545454545,3.30645018266946,0.000852272727272727,2.66073212501784,0.0000568181818181818
"2374",2375,"SS2",0.303798952576,0.0015068579845,4,2,4,9,2,4,5,3,1,1,3,34,0,0,1,0,0,6,2,9,1,1.49032264511036,0.000294117647058824,1.5622381431205,0.000147058823529412,1.74806324203321,0.000294117647058824,1.96402757700434,0.000661764705882353,5.54584665724697,0.000147058823529412,0.942376950780312,0.000294117647058824,1.06567989162432,0.000367647058823529,0.730965014310545,0.000220588235294118,0.7355406951513,0.0000735294117647059,1.55779996657754,0.0000735294117647059,1.49412966821606,0.000220588235294118,1,0.0025,0,0,0,0,1.89738957866884,0.0000735294117647059,0,0,0,0,1.80550063350899,0.000441176470588235,1.19922490592738,0.000147058823529412,2.56736131830805,0.000661764705882353,3.44330039708191,0.0000735294117647059
"2375",2376,"SS3",1.09347665546,0.0084458910065,3,1,2,2,0,4,1,3,1,1,0,21,0,0,0,0,0,3,3,6,0,1.80967749763401,0.000357142857142857,1.26466897300231,0.000119047619047619,1.41509881497927,0.000238095238095238,0.706634260509497,0.000238095238095238,0,0,1.52575315840622,0.000476190476190476,0.345077298240256,0.000119047619047619,1.1834671660266,0.000357142857142857,1.19087541119734,0.000119047619047619,2.52215232683983,0.000119047619047619,0,0,1,0.0025,0,0,0,0,0,0,0,0,0,0,1.46159575093585,0.000357142857142857,2.91240334296649,0.000357142857142857,2.7711201530944,0.000714285714285714,0,0
"2376",2377,"SS4",0.954402201892,0.007931815409,1,1,2,4,0,0,4,0,0,0,2,27,0,1,0,0,0,2,2,4,0,0.469175647534744,0.0000925925925925926,0.983631423446238,0.0000925925925925926,1.10063241165054,0.000185185185185185,1.09920884968144,0.00037037037037037,0,0,0,0,1.07357381674746,0.00037037037037037,0,0,0,0,0,0,1.25433107949003,0.000185185185185185,1,0.0025,0,0,2.5669489191794,0.0000925925925925926,0,0,0,0,0,0,0.75786446344822,0.000185185185185185,1.51013506672337,0.000185185185185185,1.43687711641932,0.00037037037037037,0,0
